RUNID	Date start	Date end	ANSAMP	MCMID	Bond OK	Data OK	Median per row	Median per col	Noise	Noise error	Gain	Gain error	SER	SER error
223	2025-04-09T08:50:39	2025-04-09T10:18:22	300	19	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[8.0, 10.0, 9.75, 6.0, 10.0, 9.5, 10.0, 9.0, 14.75, 8.0, 11.0, 28.0, 12.0, 7.25, 13.0, 2086.0]	[1.0, 9.5, 10.0, 8.5, 10.0, 9.0, 10.0, 7.0, 13.0, 9.0, 9.5, 13.0, 11.0, 6.5, 12.5, 2522.0]	[-1, 59.52, 59.01, 59.55, 58.72, 56.72, 59.34, 58.29, 58.2, 59.44, 57.9, 57.75, 57.71, 58.43, 57.56, 57.91]	[-1, 0.24, 0.22, 0.21, 0.23, 0.25, 0.24, 0.27, 0.23, 0.27, 0.24, 0.24, 0.2, 0.21, 0.22, 0.24]	[-1, 255.02, 246.36, 160.29, 251.37, 251.29, 250.08, 249.92, 252.01, 250.85, 250.07, 254.9, 241.43, 251.99, 158.8, 258.07]	[-1, 0.95, 0.93, 4.59, 0.86, 0.85, 0.98, 1.14, 0.72, 1.01, 0.98, 1.07, 1.07, 1.01, 4.13, 0.92]	[-1, 0.09696, 0.10735, 0.02899, 0.09941, 0.09076, 0.09407, 0.07025, 0.12157, 0.08645, 0.07576, 0.06822, 0.10956, 0.08987, 0.02605, 0.18099]	[-1, 0.00118, 0.00138, 0.00182, 0.00135, 0.00114, 0.0012, 0.00112, 0.00129, 0.00116, 0.00118, 0.00425, 0.00143, 0.00129, 0.00195, 0.00223]
223	2025-04-09T08:50:39	2025-04-09T10:18:22	300	15	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[27.0, 17.75, 10.0, 9.75, 20.0, 9.0, 10.5, 8.0, 14.0, 6.5, 15.5, 7.0, 23.0, -1, 7.0, 8.0]	[13.5, 17.0, 9.0, 8.0, 16.25, 8.0, 8.0, 7.0, 12.0, 5.5, 13.0, 6.0, 17.5, -1, 7.0, 7.5]	[54.43, 62.82, 66.72, 56.98, 57.21, 61.97, 59.51, 54.59, 56.82, 63.21, 65.86, 54.86, 57.76, -1, 63.15, 56.07]	[0.23, 0.28, 0.31, 0.22, 0.24, 0.26, 0.24, 0.19, 0.22, 0.24, 0.28, 0.2, 0.25, -1, 0.29, 0.25]	[221.54, 243.74, 246.36, 246.9, 248.03, 252.15, 238.47, 241.34, 240.73, 249.0, 250.29, 193.34, 239.76, -1, 258.44, 145.09]	[2.12, 1.17, 1.4, 0.9, 0.81, 1.17, 1.18, 0.82, 0.87, 1.36, 1.27, 1.41, 1.12, -1, 1.24, 3.9]	[0.1266, 0.12015, 0.09175, 0.09197, 0.1236, 0.08536, 0.09127, 0.08641, 0.11642, 0.07463, 0.09186, 0.07878, 0.1385, -1, 0.07673, 0.02546]	[0.00314, 0.00138, 0.00157, 0.00128, 0.00124, 0.00119, 0.00143, 0.00106, 0.0013, 0.00123, 0.0013, 0.00132, 0.00146, -1, 0.00116, 0.00173]
223	2025-04-09T08:50:39	2025-04-09T10:18:22	300	20	[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]	[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]	[9.5, -1, 6.5, 7.5, 11.0, -1, 6.75, 5.0, 13.0, -1, -1, 5.0, 13.0, -1, 0.0, 8.25]	[8.5, -1, 7.0, 6.5, 12.0, -1, 6.0, 4.5, 11.0, -1, -1, 5.5, 11.0, -1, 1.0, 7.0]	[55.01, -1, 52.97, 55.94, 55.48, -1, 53.06, 55.4, 56.2, -1, -1, 52.87, 54.74, -1, 54.16, 55.18]	[0.24, -1, 0.21, 0.21, 0.24, -1, 0.19, 0.25, 0.19, -1, -1, 0.22, 0.24, -1, 0.19, 0.21]	[241.13, -1, 156.85, 203.13, 248.41, -1, 241.71, 249.56, 249.61, -1, -1, 238.56, 249.98, -1, -12040.16, 250.16]	[0.84, -1, 1.75, 1.46, 0.83, -1, 0.81, 1.07, 0.83, -1, -1, 1.0, 0.71, -1, inf, 0.85]	[0.10449, -1, 0.09201, 0.08577, 0.11404, -1, 0.08975, 0.07305, 0.10677, -1, -1, 0.0723, 0.12499, -1, -1, 0.09445]	[0.00118, -1, 0.00163, 0.00132, 0.00117, -1, 0.0009, 0.0011, 0.00127, -1, -1, 0.00102, 0.00125, -1, -1, 0.00119]
223	2025-04-09T08:50:39	2025-04-09T10:18:22	300	18	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[13.0, 9.0, 7.0, 7.0, 11.0, 6.0, 7.0, 5.5, 9.0, 8.5, 6.25, 9.0, 10.0, 9.0, 5.0, 9.5]	[11.0, 7.75, 6.0, 4.0, 10.5, 5.0, 7.0, 5.0, 8.5, 8.0, 5.0, 7.0, 10.0, 8.5, 4.5, 8.5]	[55.59, 54.05, 52.83, 54.68, 56.57, 53.12, 56.55, 52.43, 54.12, 56.63, 55.4, 54.56, 53.88, 54.94, 56.13, 55.94]	[0.24, 0.23, 0.24, 0.23, 0.24, 0.18, 0.22, 0.19, 0.24, 0.21, 0.18, 0.21, 0.2, 0.24, 0.24, 0.23]	[248.28, 182.25, 243.68, 239.59, 248.1, 239.85, 179.24, 239.61, 234.15, 155.4, 247.78, 251.9, 245.72, 241.74, 247.21, 255.5]	[0.69, 1.45, 0.86, 0.98, 0.8, 1.0, 1.85, 0.81, 0.8, 4.77, 0.94, 0.86, 0.78, 0.82, 1.14, 0.68]	[0.13029, 0.09898, 0.08796, 0.08495, 0.12024, 0.07905, 0.07375, 0.079, 0.10986, 0.01683, 0.07515, 0.08647, 0.12209, 0.10901, 0.07575, 0.10312]	[0.00128, 0.00141, 0.00108, 0.0013, 0.00128, 0.001, 0.00178, 0.00114, 0.00105, 0.00234, 0.00106, 0.001, 0.0014, 0.00126, 0.00109, 0.00111]
223	2025-04-09T08:50:39	2025-04-09T10:18:22	300	48	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[-1.0, -1.0, -1.0, -1.0, 0.0, -0.25, 2.0, 1.0, 0.0, 0.0, 0.5, -0.75, -1.0, -1.0, 0.0, 0.75]	[-0.5, -0.5, -1.0, -0.75, 0.0, -0.5, 1.0, 0.5, -0.5, -1.0, 0.0, -0.5, -1.0, -0.5, -0.5, 0.5]	[54.28, 55.45, 53.87, 58.89, 58.31, 60.67, 54.48, 56.3, 56.63, 55.56, 54.62, 57.89, 53.48, 58.96, 54.29, 58.06]	[0.24, 0.22, 0.19, 0.23, 0.22, 0.24, 0.25, 0.23, 0.24, 0.22, 0.23, 0.23, 0.17, 0.28, 0.2, 0.21]	[266.54, -54.82, 263.43, 276.63, 271.41, 274.23, -1494.25, 273.44, 276.19, -1, 245.72, 260.16, 265.57, 284.12, 266.84, 286.94]	[3.76, 422.56, 4.43, 4.74, 3.47, 4.09, inf, 2.63, 5.37, -1, 2.4, 3.71, 2.8, 3.62, 2.77, 2.57]	[0.01516, -1, 0.01315, 0.01311, 0.01872, 0.01697, 0.0, 0.02014, 0.01201, -1, 0.02163, 0.01785, 0.01728, 0.01489, 0.01731, 0.0235]	[0.00073, -1, 0.00083, 0.00088, 0.00091, 0.00098, 0.00095, 0.00076, 0.00103, -1, 0.00093, 0.00091, 0.00076, 0.00097, 0.00075, 0.00094]
223	2025-04-09T08:50:39	2025-04-09T10:18:22	300	47	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]	[-0.5, -1.0, -3.0, -1.0, 0.0, 2.0, -1.0, 1.0, 1.0, -0.75, -2.0, -1, -1.0, 0.0, 0.0, -0.5]	[0.0, -1.0, -2.0, -0.5, 0.0, 0.5, -1.0, 0.5, 0.5, -1.0, -2.0, -1, -1.0, -1.0, -0.5, -0.5]	[56.59, 58.69, 57.75, 57.17, 56.78, 59.42, 59.82, 58.9, 56.45, 57.24, -1, -1, 59.29, 60.24, 57.8, 55.3]	[0.24, 0.23, 0.2, 0.23, 0.18, 0.24, 0.24, 0.25, 0.22, 0.26, -1, -1, 0.23, 0.23, 0.24, 0.19]	[273.06, -1, -1, 265.56, -1, -1, 270.99, -1, -1, 267.75, -1, -1, 281.14, -180.12, 281.57, 273.86]	[3.67, -1, -1, 3.35, -1, -1, 5.16, -1, -1, 3.31, -1, -1, 3.99, 568.68, 3.46, 3.49]	[0.01757, -1, -1, 0.01858, -1, -1, 0.01349, -1, -1, 0.01915, -1, -1, 0.01491, 0.00137, 0.0161, 0.01816]	[0.00104, -1, -1, 0.00084, -1, -1, 0.00091, -1, -1, 0.00088, -1, -1, 0.00098, 0.00138, 0.00084, 0.00085]
223	2025-04-09T08:50:39	2025-04-09T10:18:22	300	21	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[7.0, 6.0, 5.5, 5.0, 9.0, 10.0, 6.0, 7.0, 8.0, 9.0, 4.0, 10.0, 10.0, 7.0, 7.0, 7.25]	[6.5, 6.0, 5.0, 5.0, 8.0, 8.0, 5.0, 7.0, 7.0, 11.25, 4.0, 8.0, 10.0, 6.0, 6.0, 7.0]	[53.2, 53.58, 53.3, 53.14, 53.01, 57.25, 53.77, 57.36, 52.22, 54.28, 53.26, 53.18, 53.09, 53.83, 53.64, 53.65]	[0.25, 0.2, 0.21, 0.21, 0.18, 0.23, 0.21, 0.19, 0.18, 0.21, 0.2, 0.23, 0.24, 0.2, 0.18, 0.19]	[239.42, 232.35, 246.27, 153.71, 133.63, 240.65, 244.16, 253.05, 240.33, 154.36, 160.0, 136.88, 234.91, 228.79, 248.22, 249.07]	[0.83, 0.99, 0.94, 3.61, 1.86, 1.23, 0.96, 0.97, 0.89, 3.49, 4.11, 2.53, 0.82, 1.05, 0.78, 0.79]	[0.0996, 0.08029, 0.08298, 0.02788, 0.0975, 0.08384, 0.07241, 0.0811, 0.09843, 0.0337, 0.03279, 0.0688, 0.11443, 0.09136, 0.08598, 0.09462]	[0.00151, 0.00111, 0.00097, 0.00129, 0.00206, 0.00144, 0.00099, 0.00106, 0.00144, 0.00183, 0.00155, 0.00176, 0.00111, 0.00118, 0.00095, 0.00125]
223	2025-04-09T08:50:39	2025-04-09T10:18:22	300	46	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[-0.5, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, -1.0, 1.0, 1.75, 0.0, -1.0, -1.0, 0.0, -1.5, -1.0]	[-1.0, -0.5, -1.0, -0.5, 0.0, 0.0, 0.0, -1.0, 0.5, 1.0, 0.0, -1.0, -1.0, 0.0, -1.5, -1.0]	[56.7, 59.81, 59.5, 54.24, 55.44, 55.04, 63.42, 56.28, 59.94, 61.33, 56.73, 59.05, 58.82, 60.03, 63.07, 58.24]	[0.22, 0.26, 0.27, 0.19, 0.22, 0.21, 0.23, 0.22, 0.28, 0.26, 0.24, 0.3, 0.25, 0.25, 0.27, 0.24]	[272.08, 267.45, 274.3, -1, 256.33, 269.46, 280.27, 265.0, -4.92, 273.06, -4.51, 271.55, 263.48, 272.01, 281.31, -657.72]	[3.43, 3.66, 5.03, -1, 2.86, 2.99, 3.5, 4.23, 46740.85, 2.87, 43949.65, 4.76, 4.11, 3.6, 4.28, inf]	[0.01573, 0.01505, 0.01119, -1, 0.02006, 0.01813, 0.0187, 0.01293, -1, 0.0244, -1, 0.01349, 0.01619, 0.02018, 0.01462, 0.0]	[0.00098, 0.00086, 0.00077, -1, 0.00076, 0.00092, 0.00096, 0.00083, -1, 0.00096, -1, 0.00096, 0.00089, 0.00096, 0.00075, 0.00153]
223	2025-04-09T08:50:39	2025-04-09T10:18:22	300	44	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[-2.0, -0.25, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1, 0.0, -1.0]	[-1.5, -1.0, -0.5, 0.0, -0.5, 0.0, 0.0, 1.0, 0.5, 0.0, 0.0, 0.0, -0.5, -1, -0.5, -1.0]	[53.54, 53.94, 55.8, 58.06, 54.99, 56.52, 54.87, 57.23, 52.3, 59.82, 55.72, 54.26, 55.57, -1, 55.07, 56.0]	[0.23, 0.24, 0.22, 0.23, 0.23, 0.23, 0.21, 0.23, 0.19, 0.25, 0.23, 0.21, 0.24, -1, 0.22, 0.21]	[-1, 281.29, -1, 274.98, 263.51, 270.45, 276.35, -4.09, 264.79, -1, 271.73, 263.32, 277.59, -1, 268.78, 268.07]	[-1, 3.7, -1, 2.88, 3.28, 2.88, 2.58, 64949.23, 2.38, -1, 3.36, 2.92, 2.32, -1, 2.62, 3.57]	[-1, 0.01621, -1, 0.01768, 0.01819, 0.01858, 0.02035, -1, 0.02323, -1, 0.01884, 0.0187, 0.02204, -1, 0.02086, 0.01513]	[-1, 0.00093, -1, 0.00083, 0.00086, 0.00097, 0.00079, -1, 0.00089, -1, 0.0008, 0.00075, 0.00086, -1, 0.00104, 0.00081]
223	2025-04-09T08:50:39	2025-04-09T10:18:22	300	42A	[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]	[2.0, 30.0, 1.0, 2.0, -1, 36743.0, 3.75, 4.0, 7.25, 39.0, 11.0, 6.0, 4.0, 12.0, 4.5, 2.0]	[2.0, 29.75, 1.0, 2.0, -1, 36741.0, 9.5, 3.0, 6.0, 40.0, 9.5, 6.0, 4.0, 10.5, 10.5, 2.0]	[56.0, 51.79, 52.71, 56.72, -1, 66517.93, -1, 55.01, 54.27, 52.95, 55.6, 51.96, 55.18, 52.17, -1, 53.38]	[0.24, 0.22, 0.21, 0.23, -1, 198390612.27, -1, 0.24, 0.22, 0.24, 0.22, 0.21, 0.23, 0.22, -1, 0.2]	[218.15, 161.22, 237.25, 228.32, -1, 300.0, -1, 178.28, 250.35, 163.82, 246.97, 233.76, 241.99, 166.72, -1, 237.32]	[1.97, 3.46, 1.89, 2.01, -1, inf, -1, 2.38, 1.05, 3.17, 1.27, 1.22, 1.44, 3.62, -1, 1.5]	[0.03514, 0.03188, 0.03212, 0.03681, -1, -1, -1, 0.04267, 0.06397, 0.05891, 0.06346, 0.06631, 0.04987, 0.03972, -1, 0.03672]	[0.00111, 0.00143, 0.00103, 0.00102, -1, -1, -1, 0.00131, 0.00117, 0.0022, 0.00128, 0.00107, 0.00118, 0.00163, -1, 0.00104]
223	2025-04-09T08:50:39	2025-04-09T10:18:22	300	45	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0.0, 2.0, 2.0, 0.0, 1.75, 1.0, 0.5, 2.0, 2.0, 3.0, 3.0, 1.5, 0.0, 0.0, 3.0, -1.0]	[0.0, 1.5, 2.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.5, 2.5, 2.5, 1.0, 0.0, 0.0, 3.0, -1.0]	[58.42, 62.17, 60.27, 56.96, 56.01, 60.64, 57.07, 57.52, 59.29, 58.1, 60.58, 58.08, 58.02, 57.75, 58.86, 58.11]	[0.23, 0.22, 0.27, 0.24, 0.24, 0.25, 0.26, 0.22, 0.24, 0.23, 0.24, 0.23, 0.22, 0.24, 0.25, 0.23]	[260.46, 287.37, 281.01, -1, 260.38, 275.11, -1, 285.66, 270.97, 287.48, 274.13, -4.94, 270.42, 276.0, 281.1, 268.53]	[4.17, 2.01, 2.29, -1, 2.65, 3.0, -1, 2.62, 2.49, 1.71, 2.03, 40276.58, 2.71, 3.36, 1.48, 4.49]	[0.01539, 0.02972, 0.02563, -1, 0.02266, 0.02106, -1, 0.02318, 0.02547, 0.03388, 0.02528, -1, 0.02068, 0.01777, 0.03989, 0.01477]	[0.00083, 0.00085, 0.00114, -1, 0.00086, 0.00116, -1, 0.00091, 0.00106, 0.00094, 0.00085, -1, 0.00086, 0.00108, 0.00104, 0.00085]
223	2025-04-09T08:50:39	2025-04-09T10:18:22	300	48B	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]	[0.0, 2.0, 3.0, 1.5, 2.0, 3.0, 0.0, 2.0, 2.0, 5.0, 3.0, 1.0, 3.0, 1.5, -1.0, 1.0]	[0.0, 1.5, 2.0, 1.0, 2.5, 2.5, 0.0, 1.5, 2.0, 5.0, 9.25, 0.5, 2.5, 1.0, -0.5, 0.0]	[57.49, 66.57, 64.83, 65.32, 60.78, 64.4, 65.2, 62.01, 60.77, 62.63, -1, 55.8, 63.74, 64.68, 61.21, 59.81]	[0.22, 0.28, 0.3, 0.31, 0.26, 0.3, 0.28, 0.27, 0.22, 0.28, -1, 0.22, 0.3, 0.29, 0.22, 0.24]	[263.1, 282.18, 279.92, 286.39, 265.4, 284.53, 280.09, 272.23, 255.05, 271.2, -1, 268.4, 271.71, 280.88, 277.28, 268.94]	[3.42, 3.13, 2.69, 2.95, 2.33, 2.29, 3.56, 2.55, 2.35, 1.96, -1, 2.54, 1.9, 3.01, 2.8, 2.86]	[0.01794, 0.02503, 0.02546, 0.02156, 0.02358, 0.03098, 0.01866, 0.0269, 0.02478, 0.0389, -1, 0.02345, 0.03007, 0.02491, 0.0215, 0.02035]	[0.0009, 0.00126, 0.00096, 0.00101, 0.00101, 0.00107, 0.0011, 0.0009, 0.00111, 0.00108, -1, 0.00105, 0.00096, 0.00093, 0.00114, 0.00095]
224	2025-04-09T10:25:30	2025-04-09T11:53:13	300	49	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]	[6.0, 4.0, 3.0, 3.0, 4.0, 3.5, 2.0, 2.0, 6.0, 15.0, -2.0, 4.0, 2.75, 3.0, 2.0, 3.0]	[5.5, 3.5, 3.0, 3.5, 4.0, 3.0, 1.5, 2.0, 5.5, 25.0, -1.5, 3.5, 2.5, 4.0, 1.5, 3.0]	[60.95, 64.16, 60.98, 62.72, 57.2, 61.38, 64.37, 62.71, 65.08, 62.19, -1, 63.22, 62.9, 63.53, 62.21, 64.02]	[0.27, 0.26, 0.25, 0.25, 0.23, 0.25, 0.29, 0.23, 0.26, 0.26, -1, 0.26, 0.27, 0.28, 0.25, 0.28]	[275.43, 279.69, 263.46, 277.58, 273.6, 267.56, 291.03, 277.67, 280.61, 274.72, -1, 287.93, 279.06, 272.73, 274.32, 283.07]	[0.94, 1.54, 1.15, 1.37, 1.31, 1.51, 1.68, 1.81, 1.17, 0.72, -1, 1.56, 1.4, 1.43, 1.47, 1.82]	[0.07596, 0.06034, 0.0623, 0.06013, 0.06506, 0.05597, 0.04404, 0.0477, 0.08025, 0.10999, -1, 0.05553, 0.06154, 0.05672, 0.05054, 0.04831]	[0.00078, 0.00108, 0.00089, 0.00099, 0.00127, 0.00097, 0.00086, 0.00098, 0.00104, 0.00161, -1, 0.00112, 0.00089, 0.00106, 0.00095, 0.001]
224	2025-04-09T10:25:30	2025-04-09T11:53:13	300	19	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[7.0, 7.5, 6.0, 8.0, 11.0, 4.0, 14.75, 13.0, 14.0, 6.75, 9.0, 31.5, 8.0, 4.0, 11.0, 2087.25]	[1.0, 7.5, 6.5, 11.0, 10.0, 5.5, 11.0, 10.0, 13.0, 8.0, 9.0, 16.0, 9.0, 4.0, 12.0, 2492.5]	[-1, 59.32, 58.86, 59.38, 58.61, 56.69, 59.35, 58.93, 57.27, 59.59, 57.37, 57.2, 56.92, 58.28, 57.21, 57.78]	[-1, 0.25, 0.23, 0.25, 0.25, 0.19, 0.25, 0.25, 0.22, 0.24, 0.23, 0.22, 0.23, 0.21, 0.27, 0.21]	[-1, 255.26, 246.67, 171.65, 252.42, 252.46, 248.96, 248.76, 252.47, 252.55, 251.08, 254.18, 241.22, 252.31, 151.31, 256.63]	[-1, 0.92, 1.1, 4.33, 0.8, 1.04, 1.03, 1.05, 0.85, 1.11, 1.03, 0.95, 0.97, 1.13, 5.23, 1.0]	[-1, 0.08819, 0.08215, 0.02957, 0.09987, 0.0812, 0.09582, 0.07351, 0.11858, 0.08163, 0.07437, 0.0828, 0.09684, 0.06901, 0.02102, 0.25316]	[-1, 0.00111, 0.00107, 0.00156, 0.00105, 0.00094, 0.00127, 0.00141, 0.00131, 0.00117, 0.00104, 0.00563, 0.00119, 0.00109, 0.00166, 0.00308]
224	2025-04-09T10:25:30	2025-04-09T11:53:13	300	15	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[35.5, 12.5, 11.0, 10.0, 15.0, 8.0, 8.0, 5.0, 14.0, 6.5, 15.5, 6.5, 11.0, -1, 8.0, 14.0]	[19.0, 11.0, 9.0, 9.0, 12.5, 6.5, 7.5, 5.0, 11.0, 7.0, 11.0, 6.0, 10.5, -1, 8.0, 11.5]	[54.45, 62.17, 67.14, 56.57, 56.47, 61.5, 59.79, 55.0, 56.38, 63.17, 65.28, 54.45, 57.45, -1, 63.38, 55.41]	[0.24, 0.25, 0.31, 0.25, 0.22, 0.25, 0.24, 0.21, 0.24, 0.28, 0.29, 0.21, 0.25, -1, 0.3, 0.21]	[221.45, 244.05, 247.09, 246.05, 248.58, 250.77, 237.26, 241.42, 241.81, 247.22, 249.82, 195.32, 239.02, -1, 257.69, 153.72]	[2.06, 1.14, 1.39, 0.84, 0.76, 1.16, 1.16, 1.07, 0.93, 1.24, 1.34, 1.32, 0.98, -1, 1.15, 3.45]	[0.14161, 0.10309, 0.087, 0.09984, 0.12471, 0.08136, 0.08452, 0.07761, 0.11503, 0.07115, 0.08587, 0.09624, 0.11154, -1, 0.0742, 0.03098]	[0.00359, 0.0012, 0.00125, 0.00108, 0.00123, 0.00107, 0.00117, 0.00105, 0.00146, 0.00108, 0.00138, 0.00134, 0.00135, -1, 0.00123, 0.00196]
224	2025-04-09T10:25:30	2025-04-09T11:53:13	300	20	[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]	[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]	[10.0, -1, 8.0, 7.0, 13.0, -1, 6.25, 7.0, 15.25, -1, -1, 5.0, 8.0, -1, 0.0, 6.5]	[9.5, -1, 7.0, 6.5, 11.0, -1, 5.0, 5.5, 14.0, -1, -1, 5.0, 8.0, -1, 0.0, 7.0]	[55.12, -1, 53.12, 56.01, 55.59, -1, 53.49, 55.45, 55.77, -1, -1, 52.75, 54.5, -1, 54.21, 55.74]	[0.25, -1, 0.23, 0.21, 0.22, -1, 0.21, 0.23, 0.2, -1, -1, 0.2, 0.18, -1, 0.23, 0.2]	[241.66, -1, 157.62, 201.43, 248.12, -1, 241.29, 249.23, 249.04, -1, -1, 238.83, 249.86, -1, -665.49, 249.02]	[0.84, -1, 1.84, 1.43, 0.8, -1, 0.92, 0.8, 0.8, -1, -1, 1.04, 0.84, -1, inf, 0.82]	[0.10899, -1, 0.09409, 0.08609, 0.11939, -1, 0.08465, 0.08911, 0.11005, -1, -1, 0.07629, 0.0971, -1, 0.0, 0.08594]	[0.00115, -1, 0.00198, 0.00095, 0.00126, -1, 0.00112, 0.00111, 0.00134, -1, -1, 0.00117, 0.00108, -1, 0.00069, 0.00106]
224	2025-04-09T10:25:30	2025-04-09T11:53:13	300	18	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[11.0, 11.0, 8.5, 6.0, 13.0, 8.0, 6.0, 7.0, 14.0, 8.0, 4.0, 4.25, 12.0, 7.0, 6.0, 9.0]	[10.0, 7.75, 8.0, 6.0, 11.0, 6.0, 5.5, 5.5, 12.0, 6.0, 4.0, 4.5, 10.5, 6.0, 5.0, 7.75]	[55.36, 53.71, 52.58, 54.45, 56.46, 53.26, 56.12, 52.63, 53.3, 55.92, 54.9, 54.21, 54.11, 54.32, 56.21, 55.51]	[0.24, 0.21, 0.19, 0.22, 0.23, 0.22, 0.24, 0.2, 0.27, 0.22, 0.23, 0.22, 0.2, 0.22, 0.22, 0.24]	[248.35, 183.44, 243.18, 238.99, 247.65, 239.75, 176.04, 238.43, 233.28, 154.25, 247.24, 250.84, 246.46, 241.8, 247.75, 256.92]	[0.73, 1.58, 0.89, 0.96, 0.81, 0.9, 1.66, 0.82, 0.98, 4.54, 1.0, 0.92, 0.8, 0.85, 1.07, 0.84]	[0.12199, 0.09757, 0.09933, 0.08806, 0.11616, 0.08545, 0.07834, 0.09433, 0.11262, 0.01807, 0.06635, 0.07596, 0.1205, 0.09249, 0.07922, 0.09838]	[0.00119, 0.00124, 0.00109, 0.00114, 0.00119, 0.00101, 0.00138, 0.00115, 0.00134, 0.00139, 0.00092, 0.00088, 0.00133, 0.001, 0.00108, 0.00119]
